,date,sales_usd,product_description,client_name,sales_agent_name,dates_well
3707,69,55327.81209,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-10
552,70,22202.1905,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-11
85,70,472414.8972,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-11
2862,70,5569380.535,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-11
554,70,406267.1018,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-11
555,70,688046.9913,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-11
84,70,12839.30372,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-11
553,70,279240.6339,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-11
2861,70,570365.801,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-11
1203,70,481909.7551,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-11
2239,70,1045527.551,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-11
2238,70,829578.827,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-11
2237,70,133064.5267,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-03-11
2236,70,86143.07798,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-03-11
1821,70,657830.0634,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-11
3711,70,16034.330230000001,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-11
3712,70,73789.16785,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-03-11
3713,70,196234.1949,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-11
3714,70,304427.0787,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-11
3715,70,1805152.592,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-11
1204,70,580203.2434,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-11
1205,70,1489671.379,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-11
2865,71,5909042.824,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
2864,71,3194268.3389999997,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez,2020-03-12
2863,71,1272236.793,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
1207,71,97443.01709,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-12
3716,71,114887.4862,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-12
1208,71,138870.202,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-12
1210,71,2776160.2939999998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-12
2243,71,5954661.568,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
2242,71,1380519.244,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
2241,71,80732.71987999999,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
2240,71,50127.41512,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-12
1823,71,1041861.42,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-12
1822,71,11607.097520000001,Producto E,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-03-12
3718,71,1414458.206,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-12
1206,71,78837.36387,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-03-12
1209,71,322315.0803,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-12
3717,71,770843.3875,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-12
556,71,136558.5991,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-12
557,71,617961.6434,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-12
558,71,4229961.649,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-03-12
87,71,531258.9807,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-12
86,71,24905.35298,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-12
2244,72,255660.312,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-03-13
1215,72,2437082.938,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-13
1214,72,2323103.413,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-13
1213,72,440252.7066,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-13
1212,72,243343.7138,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-13
1211,72,-82653.86914,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-13
2247,72,456711.0408,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-03-13
2866,72,395515.8887,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-13
2246,72,364764.0676,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-13
2868,72,10892992.55,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-13
2245,72,360190.5593,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-13
559,72,109761.4888,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-13
3721,72,1566351.861,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-03-13
89,72,522869.2105,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-13
3719,72,487511.271,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-13
3720,72,487782.393,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-13
1824,72,948964.6731,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-13
88,72,29482.237610000004,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-13
2867,72,462301.9043,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-13
3726,72,6930414.5479999995,Producto D,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-13
3725,72,3875353.492,Producto D,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-13
3724,72,2536080.352,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-13
3723,72,1787826.4719999998,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-13
3722,72,1592404.09,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-13
2248,73,1633402.789,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-14
564,73,1087326.449,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-14
2869,73,567179.2549,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-14
90,73,307416.0124,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-14
1825,73,784195.0294,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-14
2249,73,8240148.664,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-14
565,73,2469532.089,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-14
3727,73,34992.45587,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-14
3730,73,410684.9315,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-03-14
3729,73,134861.9336,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-14
3728,73,110726.0388,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-03-14
563,73,870917.2059,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-14
562,73,342783.2215,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-14
3732,73,1887776.4540000001,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-14
561,73,304888.8332,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-14
3731,73,912036.3538,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-14
560,73,252929.6021,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-14
2250,75,86958.21306000001,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-03-16
998,75,3361198.288,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-16
3733,75,81093.74177000001,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-16
2251,75,1033067.837,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-03-16
3734,75,554427.8309,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-16
3735,75,1213838.132,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-16
3736,75,2030979.5019999999,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-03-16
3737,75,3942975.0760000004,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-16
1218,75,1130614.402,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-16
1826,75,618818.8620000001,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-16
1219,75,1456506.904,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-16
2871,75,1546723.4630000002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-16
566,75,442527.0165,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-16
567,75,1333998.618,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-16
92,75,608219.4222,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-16
91,75,7645.448866,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-16
2873,75,5484964.558999999,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-16
2872,75,5101411.4569999995,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-16
1217,75,433673.2718,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-16
2870,75,840478.1006,Producto E,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-16
1216,75,299457.3084,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-16
3743,76,1494668.804,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-17
3742,76,573657.5962,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-17
570,76,383930.9136,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-17
3739,76,118102.6869,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-03-17
93,76,21544.063130000002,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-17
94,76,181918.9858,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-17
3741,76,459452.1926,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-17
568,76,118207.5726,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-03-17
3738,76,6396.872822,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-17
569,76,242669.4245,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-17
3740,76,222632.5854,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-17
1827,76,850039.0621,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-17
2252,76,100013.9002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
1220,76,10072.371990000001,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-03-17
1221,76,177066.2127,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-17
1222,76,1678284.8490000002,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-17
1223,76,5026019.158,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-17
2876,76,6553239.375,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
2875,76,2100766.02,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
1828,76,1599078.335,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-03-17
2255,76,5270177.536,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
2254,76,2480026.571,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
2253,76,679276.1794,Producto F,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-17
2874,76,60370.87945,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez,2020-03-17
1831,77,581161.449,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-18
1832,77,698556.4965,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-03-18
1829,77,58562.72986,Producto E,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-03-18
3744,77,39174.47335,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-18
3745,77,254943.9278,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-18
3746,77,731277.2492,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-18
1830,77,164979.1105,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-03-18
2877,77,352424.4097,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-18
96,77,401892.3003,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-18
2878,77,1871687.8930000002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-18
2879,77,6340959.37,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-18
2260,77,1470734.2230000002,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-18
95,77,37848.70662,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-18
572,77,818627.6758,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-18
2259,77,674668.2863,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-18
2258,77,309308.5122,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-18
2257,77,263339.6106,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-03-18
1224,77,1899928.535,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-18
571,77,545198.4018,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-18
2256,77,41710.645189999996,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-03-18
2883,78,3283859.863,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-19
574,78,793060.1959,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-19
2261,78,599049.0197,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-19
2262,78,1560193.366,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-19
2263,78,3734574.442,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-19
3751,78,1399672.302,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-03-19
3750,78,1170410.239,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-19
3749,78,411171.4768,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-19
3748,78,389783.2833,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-19
3747,78,306773.5234,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-19
1225,78,32694.76941,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-19
573,78,230873.0261,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-19
1226,78,47578.52268,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-03-19
1228,78,1076642.199,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-19
1229,78,1911821.116,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-19
97,78,36095.31478,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-19
98,78,427122.9941,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-19
2880,78,258156.0706,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-19
2881,78,1286258.072,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-19
2882,78,1485085.854,Producto F,Arbolitos Unidos de México S.A. de C.V.,Edson Álvarez,2020-03-19
1834,78,1781445.514,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-03-19
1833,78,425478.6886,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-19
1227,78,192354.4229,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-19
2887,79,6084852.292,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-20
2265,79,3154651.539,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-20
3752,79,-2802.831295,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-20
2886,79,4770899.983,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-20
2885,79,632491.6915,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-20
99,79,58004.83471,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-20
2264,79,1348097.073,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-20
3753,79,413.25455930000004,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-20
1234,79,4690203.688999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-20
1233,79,1405092.3530000001,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-20
1835,79,490663.4067,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-20
1836,79,2795347.711,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-03-20
1232,79,295610.4661,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-20
1231,79,281716.6317,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-20
1230,79,247619.8146,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-20
100,79,645071.0022,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-20
3758,79,18537566.98,Producto D,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-20
3756,79,1766130.354,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-20
3755,79,1268120.543,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-03-20
579,79,695142.9027,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-20
578,79,548331.7831,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-20
3754,79,1015072.056,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-20
577,79,533917.8755,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-20
2884,79,508414.4365,Producto E,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-20
575,79,45148.02513,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-20
3757,79,2455339.793,Producto D,Pescaditos SA de CV,Rodolfo Pizarro,2020-03-20
576,79,70256.59496,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-03-20
3759,80,326580.217,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-21
1235,80,994267.2988,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-03-21
2889,80,2087293.602,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-21
1837,80,50641.016019999995,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-03-21
3760,80,820027.4078,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-03-21
580,80,1434358.986,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-21
1838,80,423189.7268,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-21
101,80,661287.4775,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-21
2888,80,481528.1971,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-21
2266,80,1152117.489,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-21
1236,80,1175587.0420000001,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-21
2267,80,7807998.551,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-21
2268,82,67977.31738,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-03-23
2269,82,160124.9418,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-03-23
2270,82,203318.9914,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-23
2271,82,230631.5347,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-23
102,82,25474.61278,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-03-23
103,82,797090.1997,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-03-23
2272,82,286630.6917,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-03-23
2273,82,936684.6619,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-03-23
3761,82,114018.7356,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-23
1840,82,1243584.851,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-03-23
3763,82,344406.4393,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-03-23
584,82,1302617.146,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-23
3762,82,179842.7286,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-03-23
1839,82,570270.6865,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-03-23
1242,82,1330763.48,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-23
1241,82,731249.3624,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-23
1240,82,382543.5887,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-23
1239,82,276649.7303,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-23
1238,82,203751.4942,Producto C,Pescaditos SA de CV,Raul Jimenez,2020-03-23
1237,82,136101.4078,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-03-23
583,82,683964.8032,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-03-23
582,82,415940.8431,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-03-23
2892,82,3780884.744,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-23
2891,82,657661.0014,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-03-23
2890,82,334764.6518,Producto G,Jamonsitos SAPI de CV,Edson Álvarez,2020-03-23
